schema_version,method_version,episode_id,policy,precursor_side,first_signal_id,first_timestamp_utc,first_timestamp_jst,current_bias,current_was_notified,event_price,event_atr_15m,phase,regime,reason_codes,source_signal_count,outcome_1h,outcome_2h,outcome_4h,matching_move_distance,opposing_move_distance,matching_move_atr,opposing_move_atr,first_match_timestamp,lead_minutes_to_material_move,comparison_status,data_quality_status
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-23256838702657c5,POLICY_LEVEL_REJECTION,DOWN,20260711_040500,2026-07-11T04:05:00.142216Z,2026-07-11T13:05:00.142216+09:00,long,True,64117.3,102.9265,range,transition,"at_major_resistance,bullish_flip_conflicted,dominant_long_under_stress,major_resistance_rejection,primary_setup_invalid",1,no_large_move,no_large_move,no_large_move,71.0,131.0,0.689813,1.272753,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-e41319244fd63bcf,POLICY_THESIS_STRESS,DOWN,20260711_040500,2026-07-11T04:05:00.142216Z,2026-07-11T13:05:00.142216+09:00,long,True,64117.3,102.9265,range,transition,"at_major_resistance,bullish_flip_conflicted,dominant_long_under_stress,major_resistance_rejection,primary_setup_invalid",2,no_large_move,no_large_move,no_large_move,71.0,131.0,0.689813,1.272753,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-5073559bbc185c4e,POLICY_COMBINED_PRECURSOR,DOWN,20260711_070500,2026-07-11T07:05:00.784323Z,2026-07-11T16:05:00.784323+09:00,long,False,64186.6,83.5809,reversal_risk,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure,major_resistance_rejection,primary_setup_invalid,reversal_risk_phase",1,no_large_move,no_large_move,no_large_move,76.1,91.8,0.910495,1.098337,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-3f1d3982ebe7fb49,POLICY_FAILED_FLIP_GUARD,DOWN,20260711_070500,2026-07-11T07:05:00.784323Z,2026-07-11T16:05:00.784323+09:00,long,False,64186.6,83.5809,reversal_risk,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure,major_resistance_rejection,primary_setup_invalid,reversal_risk_phase",1,no_large_move,no_large_move,no_large_move,76.1,91.8,0.910495,1.098337,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-c26f7cbf3717718a,POLICY_LEVEL_REJECTION,DOWN,20260711_070500,2026-07-11T07:05:00.784323Z,2026-07-11T16:05:00.784323+09:00,long,False,64186.6,83.5809,reversal_risk,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure,major_resistance_rejection,primary_setup_invalid,reversal_risk_phase",1,no_large_move,no_large_move,no_large_move,76.1,91.8,0.910495,1.098337,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-b2e0bb33d6832c2a,POLICY_THESIS_STRESS,DOWN,20260711_070500,2026-07-11T07:05:00.784323Z,2026-07-11T16:05:00.784323+09:00,long,False,64186.6,83.5809,reversal_risk,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure,major_resistance_rejection,primary_setup_invalid,reversal_risk_phase",4,no_large_move,no_large_move,no_large_move,76.1,91.8,0.910495,1.098337,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-703ba2c6354bd948,POLICY_CURRENT_NOTIFICATION,UP,20260711_100500,2026-07-11T10:05:00.254553Z,2026-07-11T19:05:00.254553+09:00,long,True,64143.1,70.8267,range,transition,dominant_long_under_stress,1,no_large_move,no_large_move,no_large_move,110.6,32.6,1.561558,0.460278,,,false_precursor,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-1531b9829f08ce15,POLICY_THESIS_STRESS,DOWN,20260711_110500,2026-07-11T11:05:00.140000Z,2026-07-11T20:05:00.140000+09:00,long,False,64163.9,66.2988,range,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure",1,no_large_move,no_large_move,large_up,51.9,325.6,0.78282,4.911099,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-9e06b6b37210edac,POLICY_CURRENT_NOTIFICATION,UP,20260711_120500,2026-07-11T12:05:00.901030Z,2026-07-11T21:05:00.901030+09:00,long,True,64176.0,58.8625,range,transition,dominant_long_under_stress,1,no_large_move,no_large_move,large_down,313.5,412.6,5.325972,7.009556,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-dfca382f1c39fe4d,POLICY_THESIS_STRESS,DOWN,20260711_130500,2026-07-11T13:05:00.857848Z,2026-07-11T22:05:00.857848+09:00,long,False,64168.6,58.3215,range,transition,"at_major_resistance,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure,primary_setup_invalid",2,no_large_move,large_up,whipsaw_both,405.2,320.9,6.947695,5.502259,2026-07-11T15:30:00+00:00,144.986,whipsaw,resolved
