schema_version,method_version,episode_id,policy,precursor_side,first_signal_id,first_timestamp_utc,first_timestamp_jst,current_bias,current_was_notified,event_price,event_atr_15m,phase,regime,reason_codes,source_signal_count,outcome_1h,outcome_2h,outcome_4h,matching_move_distance,opposing_move_distance,matching_move_atr,opposing_move_atr,first_match_timestamp,lead_minutes_to_material_move,comparison_status,data_quality_status
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00001,POLICY_CURRENT_NOTIFICATION,DOWN,20260315_220500,2026-03-15T22:05:00.762829Z,2026-03-16T07:05:00.762829+09:00,long,True,72074.6,198.0063,reversal_risk,transition,dominant_long_under_stress,1,large_down,large_down,large_down,8319.6,-7614.3,42.016845,-38.454837,2026-07-06T22:15:00+00:00,162729.987,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00002,POLICY_CURRENT_NOTIFICATION,DOWN,20260316_072743,2026-03-16T07:27:43.079196Z,2026-03-16T16:27:43.079196+09:00,long,True,73818.9,328.5105,range,transition,dominant_long_under_stress,2,large_down,large_down,large_down,10063.9,-9358.6,30.634942,-28.487978,2026-07-06T22:15:00+00:00,162167.282,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00003,POLICY_CURRENT_NOTIFICATION,DOWN,20260316_140500,2026-03-16T14:05:00.302401Z,2026-03-16T23:05:00.302401+09:00,long,True,74075.7,307.3889,pullback,uptrend,dominant_long_under_stress,2,large_down,large_down,large_down,10320.7,-9615.4,33.575383,-31.280895,2026-07-06T22:15:00+00:00,161769.995,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00004,POLICY_CURRENT_NOTIFICATION,DOWN,20260316_180500,2026-03-16T18:05:00.286002Z,2026-03-17T03:05:00.286002+09:00,long,True,73911.8,352.4527,pullback,uptrend,dominant_long_under_stress,1,large_down,large_down,large_down,10156.8,-9451.5,28.817484,-26.816364,2026-07-06T22:15:00+00:00,161529.995,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00005,POLICY_CURRENT_NOTIFICATION,DOWN,20260317_140500,2026-03-17T14:05:00.524548Z,2026-03-17T23:05:00.524548+09:00,long,True,73580.7,283.5721,pullback,uptrend,dominant_long_under_stress,2,large_down,large_down,large_down,9825.7,-9120.4,34.649742,-32.162543,2026-07-06T22:15:00+00:00,160329.991,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00006,POLICY_CURRENT_NOTIFICATION,DOWN,20260317_190500,2026-03-17T19:05:00.993255Z,2026-03-18T04:05:00.993255+09:00,long,True,74637.0,303.654,pullback,uptrend,dominant_long_under_stress,2,large_down,large_down,large_down,10882.0,-10176.7,35.836841,-33.514131,2026-07-06T22:15:00+00:00,160029.983,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00007,POLICY_CURRENT_NOTIFICATION,DOWN,20260317_230500,2026-03-17T23:05:00.133873Z,2026-03-18T08:05:00.133873+09:00,long,True,74265.9,260.302,pullback,uptrend,dominant_long_under_stress,1,large_down,large_down,large_down,10510.9,-9805.6,40.379636,-37.670091,2026-07-06T22:15:00+00:00,159789.998,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00008,POLICY_CURRENT_NOTIFICATION,DOWN,20260318_021618,2026-03-18T02:16:18.031029Z,2026-03-18T11:16:18.031029+09:00,long,True,74242.4,236.0564,pullback,uptrend,dominant_long_under_stress,2,large_down,large_down,large_down,10487.4,-9782.1,44.427518,-41.439673,2026-07-06T22:15:00+00:00,159598.699,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00009,POLICY_CURRENT_NOTIFICATION,DOWN,20260318_100500,2026-03-18T10:05:00.063803Z,2026-03-18T19:05:00.063803+09:00,long,True,74138.1,166.8018,pullback,uptrend,dominant_long_under_stress,2,large_down,large_down,large_down,10383.1,-9677.8,62.248129,-58.019758,2026-07-06T22:15:00+00:00,159129.999,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00010,POLICY_CURRENT_NOTIFICATION,DOWN,20260318_131848,2026-03-18T13:18:48.042616Z,2026-03-18T22:18:48.042616+09:00,long,True,72399.8,269.8218,reversal_risk,uptrend,dominant_long_under_stress,2,large_down,large_down,large_down,8644.8,-7939.5,32.038923,-29.424976,2026-07-06T22:15:00+00:00,158936.199,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00011,POLICY_CURRENT_NOTIFICATION,UP,20260318_180500,2026-03-18T18:05:00.876878Z,2026-03-19T03:05:00.876878+09:00,short,True,71556.6,304.7805,reversal_risk,range,dominant_short_under_stress,1,large_down,large_down,large_down,-7096.3,7801.6,-23.283314,25.597438,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00012,POLICY_CURRENT_NOTIFICATION,DOWN,20260318_200500,2026-03-18T20:05:00.055219Z,2026-03-19T05:05:00.055219+09:00,long,True,71030.4,335.1227,reversal_risk,range,dominant_long_under_stress,1,large_down,large_down,large_down,7275.4,-6570.1,21.70966,-19.605058,2026-07-06T22:15:00+00:00,158529.999,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00013,POLICY_CURRENT_NOTIFICATION,UP,20260319_000500,2026-03-19T00:05:00.826988Z,2026-03-19T09:05:00.826988+09:00,short,True,71206.5,243.4294,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-6746.2,7451.5,-27.713169,30.610518,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00014,POLICY_CURRENT_NOTIFICATION,DOWN,20260319_010500,2026-03-19T01:05:00.849842Z,2026-03-19T10:05:00.849842+09:00,long,True,70977.0,235.4451,range,range,dominant_long_under_stress,1,large_down,large_down,large_down,7222.0,-6516.7,30.673817,-27.678215,2026-07-06T22:15:00+00:00,158229.986,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00015,POLICY_CURRENT_NOTIFICATION,UP,20260319_040500,2026-03-19T04:05:00.662646Z,2026-03-19T13:05:00.662646+09:00,short,True,71180.1,213.4812,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-6719.8,7425.1,-31.477245,34.781049,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00016,POLICY_CURRENT_NOTIFICATION,DOWN,20260319_050500,2026-03-19T05:05:00.306479Z,2026-03-19T14:05:00.306479+09:00,long,True,70790.7,225.0571,range,range,dominant_long_under_stress,2,large_down,large_down,large_down,7035.7,-6330.4,31.261844,-28.127973,2026-07-06T22:15:00+00:00,157989.995,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00017,POLICY_CURRENT_NOTIFICATION,DOWN,20260320_130500,2026-03-20T13:05:00.991148Z,2026-03-20T22:05:00.991148+09:00,long,True,70304.6,234.7039,reversal_risk,transition,dominant_long_under_stress,1,large_down,large_down,large_down,6549.6,-5844.3,27.9058,-24.900737,2026-07-06T22:15:00+00:00,156069.983,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00018,POLICY_CURRENT_NOTIFICATION,UP,20260321_000500,2026-03-21T00:05:00.622580Z,2026-03-21T09:05:00.622580+09:00,short,True,70472.2,239.5465,range,transition,dominant_short_under_stress,2,large_down,large_down,large_down,-6011.9,6717.2,-25.097006,28.04132,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00019,POLICY_CURRENT_NOTIFICATION,UP,20260321_060500,2026-03-21T06:05:00.167195Z,2026-03-21T15:05:00.167195+09:00,short,True,70672.9,132.8958,range,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-6212.6,6917.9,-46.747903,52.055069,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00020,POLICY_CURRENT_NOTIFICATION,DOWN,20260321_170500,2026-03-21T17:05:00.175993Z,2026-03-22T02:05:00.175993+09:00,long,True,70275.0,141.5799,range,transition,dominant_long_under_stress,1,large_down,large_down,large_down,6520.0,-5814.7,46.051735,-41.070095,2026-07-06T22:15:00+00:00,154389.997,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00021,POLICY_CURRENT_NOTIFICATION,DOWN,20260322_000500,2026-03-22T00:05:00.251406Z,2026-03-22T09:05:00.251406+09:00,long,True,68881.4,209.7099,reversal_risk,transition,dominant_long_under_stress,1,large_down,large_down,large_down,5126.4,-4421.1,24.445198,-21.08198,2026-07-06T22:15:00+00:00,153969.996,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00022,POLICY_CURRENT_NOTIFICATION,UP,20260322_050500,2026-03-22T05:05:00.245421Z,2026-03-22T14:05:00.245421+09:00,short,True,69320.7,226.7446,reversal_risk,transition,dominant_short_under_stress,2,large_down,large_down,large_down,-4860.4,5565.7,-21.435571,24.546119,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00023,POLICY_CURRENT_NOTIFICATION,UP,20260322_100500,2026-03-22T10:05:00.874872Z,2026-03-22T19:05:00.874872+09:00,short,True,68779.1,191.0297,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-4318.8,5024.1,-22.608003,26.300099,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00024,POLICY_CURRENT_NOTIFICATION,UP,20260322_140500,2026-03-22T14:05:00.572427Z,2026-03-22T23:05:00.572427+09:00,short,True,68660.4,205.4564,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-4200.1,4905.4,-20.44278,23.875625,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00025,POLICY_CURRENT_NOTIFICATION,UP,20260322_200500,2026-03-22T20:05:00.761354Z,2026-03-23T05:05:00.761354+09:00,short,True,68171.0,187.8777,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-3710.7,4416.0,-19.750614,23.504652,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00026,POLICY_CURRENT_NOTIFICATION,DOWN,20260324_040500,2026-03-24T04:05:00.785022Z,2026-03-24T13:05:00.785022+09:00,long,True,70512.2,227.8802,range,transition,dominant_long_under_stress,2,large_down,large_down,large_down,6757.2,-6051.9,29.652423,-26.557375,2026-07-06T22:15:00+00:00,150849.987,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00027,POLICY_CURRENT_NOTIFICATION,DOWN,20260324_130500,2026-03-24T13:05:00.106260Z,2026-03-24T22:05:00.106260+09:00,long,True,70924.5,213.3572,range,transition,dominant_long_under_stress,2,large_down,large_down,large_down,7169.5,-6464.2,33.603272,-30.297548,2026-07-06T22:15:00+00:00,150309.998,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00028,POLICY_CURRENT_NOTIFICATION,UP,20260324_140500,2026-03-24T14:05:00.653259Z,2026-03-24T23:05:00.653259+09:00,short,True,70068.0,271.7174,breakout,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-5607.7,6313.0,-20.637986,23.233698,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00029,POLICY_CURRENT_NOTIFICATION,UP,20260324_200500,2026-03-24T20:05:00.291020Z,2026-03-25T05:05:00.291020+09:00,short,True,69338.0,274.6751,range,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-4877.7,5583.0,-17.758071,20.325832,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00030,POLICY_CURRENT_NOTIFICATION,UP,20260325_050500,2026-03-25T05:05:00.665561Z,2026-03-25T14:05:00.665561+09:00,short,True,70937.6,215.8736,range,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-6477.3,7182.6,-30.005059,33.272248,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00031,POLICY_CURRENT_NOTIFICATION,DOWN,20260325_080500,2026-03-25T08:05:00.553680Z,2026-03-25T17:05:00.553680+09:00,long,True,70899.9,199.6105,range,transition,dominant_long_under_stress,1,large_down,large_down,large_down,7144.9,-6439.6,35.794209,-32.260828,2026-07-06T22:15:00+00:00,149169.991,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00032,POLICY_CURRENT_NOTIFICATION,DOWN,20260325_150500,2026-03-25T15:05:00.549625Z,2026-03-26T00:05:00.549625+09:00,long,True,71203.5,276.8621,range,transition,dominant_long_under_stress,1,large_down,large_down,large_down,7448.5,-6743.2,26.903285,-24.355807,2026-07-06T22:15:00+00:00,148749.991,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00033,POLICY_CURRENT_NOTIFICATION,DOWN,20260326_000500,2026-03-26T00:05:00.542214Z,2026-03-26T09:05:00.542214+09:00,long,True,71297.6,225.1427,range,transition,dominant_long_under_stress,1,large_down,large_down,large_down,7542.6,-6837.3,33.501419,-30.368739,2026-07-06T22:15:00+00:00,148209.991,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00034,POLICY_CURRENT_NOTIFICATION,DOWN,20260326_050500,2026-03-26T05:05:00.319703Z,2026-03-26T14:05:00.319703+09:00,long,True,70737.0,180.8885,trend_following,uptrend,dominant_long_under_stress,2,large_down,large_down,large_down,6982.0,-6276.7,38.598363,-34.699276,2026-07-06T22:15:00+00:00,147909.995,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00035,POLICY_CURRENT_NOTIFICATION,DOWN,20260326_090500,2026-03-26T09:05:00.403293Z,2026-03-26T18:05:00.403293+09:00,long,True,69986.8,198.953,range,transition,dominant_long_under_stress,2,large_down,large_down,large_down,6231.8,-5526.5,31.322976,-27.777917,2026-07-06T22:15:00+00:00,147669.993,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00036,POLICY_CURRENT_NOTIFICATION,DOWN,20260326_120500,2026-03-26T12:05:00.638837Z,2026-03-26T21:05:00.638837+09:00,long,True,69239.3,210.0307,range,transition,dominant_long_under_stress,1,large_down,large_down,large_down,5484.3,-4779.0,26.111897,-22.753816,2026-07-06T22:15:00+00:00,147489.989,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00037,POLICY_CURRENT_NOTIFICATION,UP,20260326_140500,2026-03-26T14:05:00.461331Z,2026-03-26T23:05:00.461331+09:00,short,True,69612.9,212.2363,range,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-5152.6,5857.9,-24.277657,27.600839,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00038,POLICY_CURRENT_NOTIFICATION,UP,20260326_210500,2026-03-26T21:05:00.833707Z,2026-03-27T06:05:00.833707+09:00,short,True,68979.2,293.6352,range,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-4518.9,5224.2,-15.389504,17.791464,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00039,POLICY_CURRENT_NOTIFICATION,UP,20260327_080500,2026-03-27T08:05:00.211296Z,2026-03-27T17:05:00.211296+09:00,short,True,68497.7,198.5366,range,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-4037.4,4742.7,-20.335797,23.888291,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00040,POLICY_CURRENT_NOTIFICATION,UP,20260327_110500,2026-03-27T11:05:00.665720Z,2026-03-27T20:05:00.665720+09:00,short,True,66456.5,311.6365,reversal_risk,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-1996.2,2701.5,-6.40554,8.668753,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00041,POLICY_CURRENT_NOTIFICATION,UP,20260327_150500,2026-03-27T15:05:00.115580Z,2026-03-28T00:05:00.115580+09:00,short,True,66162.7,333.9229,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-1702.4,2407.7,-5.098183,7.210347,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00042,POLICY_CURRENT_NOTIFICATION,UP,20260327_190500,2026-03-27T19:05:00.119945Z,2026-03-28T04:05:00.119945+09:00,short,True,65803.9,293.3543,range,range,dominant_short_under_stress,2,large_down,large_down,large_down,-1343.6,2048.9,-4.580127,6.984387,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00043,POLICY_CURRENT_NOTIFICATION,UP,20260328_030500,2026-03-28T03:05:00.004759Z,2026-03-28T12:05:00.004759+09:00,short,True,66020.0,163.3176,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-1559.7,2265.0,-9.550104,13.868683,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00044,POLICY_CURRENT_NOTIFICATION,UP,20260328_080500,2026-03-28T08:05:00.155024Z,2026-03-28T17:05:00.155024+09:00,short,True,66523.7,107.2537,breakout,range,dominant_short_under_stress,1,large_down,large_down,large_down,-2063.4,2768.7,-19.238497,25.814494,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00045,POLICY_CURRENT_NOTIFICATION,UP,20260328_130500,2026-03-28T13:05:00.071492Z,2026-03-28T22:05:00.071492+09:00,short,True,66417.0,108.754,range,range,dominant_short_under_stress,2,large_down,large_down,large_down,-1956.7,2662.0,-17.991982,24.477261,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00046,POLICY_CURRENT_NOTIFICATION,UP,20260328_170500,2026-03-28T17:05:00.341586Z,2026-03-29T02:05:00.341586+09:00,short,True,66896.0,173.8912,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-2435.7,3141.0,-14.007034,18.063019,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00047,POLICY_CURRENT_NOTIFICATION,UP,20260329_000500,2026-03-29T00:05:00.074069Z,2026-03-29T09:05:00.074069+09:00,short,True,66334.7,143.9365,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-1874.4,2579.7,-13.022409,17.922487,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00048,POLICY_CURRENT_NOTIFICATION,UP,20260329_040501,2026-03-29T04:05:01.120015Z,2026-03-29T13:05:01.120015+09:00,short,True,66875.8,147.4047,pullback,downtrend,dominant_short_under_stress,1,large_down,large_down,large_down,-2415.5,3120.8,-16.386859,21.171645,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00049,POLICY_CURRENT_NOTIFICATION,UP,20260329_090500,2026-03-29T09:05:00.927888Z,2026-03-29T18:05:00.927888+09:00,short,True,66688.6,122.4333,pullback,downtrend,dominant_short_under_stress,2,large_down,large_down,large_down,-2228.3,2933.6,-18.200114,23.960802,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00050,POLICY_CURRENT_NOTIFICATION,UP,20260329_160500,2026-03-29T16:05:00.816906Z,2026-03-30T01:05:00.816906+09:00,short,True,66500.0,167.2549,pullback,downtrend,dominant_short_under_stress,2,large_down,large_down,large_down,-2039.7,2745.0,-12.195158,16.412075,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00051,POLICY_CURRENT_NOTIFICATION,UP,20260329_200500,2026-03-29T20:05:00.384643Z,2026-03-30T05:05:00.384643+09:00,short,True,66320.2,136.1478,pullback,downtrend,dominant_short_under_stress,1,large_down,large_down,large_down,-1859.9,2565.2,-13.660889,18.841289,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00052,POLICY_CURRENT_NOTIFICATION,UP,20260329_230500,2026-03-29T23:05:00.446148Z,2026-03-30T08:05:00.446148+09:00,short,True,65817.7,269.4126,pullback,downtrend,dominant_short_under_stress,1,large_down,large_down,large_down,-1357.4,2062.7,-5.038369,7.656286,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00053,POLICY_CURRENT_NOTIFICATION,UP,20260330_020500,2026-03-30T02:05:00.738383Z,2026-03-30T11:05:00.738383+09:00,short,True,66605.8,343.0633,pullback,downtrend,dominant_short_under_stress,1,large_down,large_down,large_down,-2145.5,2850.8,-6.253948,8.309837,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00054,POLICY_CURRENT_NOTIFICATION,UP,20260330_050500,2026-03-30T05:05:00.880646Z,2026-03-30T14:05:00.880646+09:00,short,True,67579.3,297.0803,pullback,downtrend,dominant_short_under_stress,2,large_down,large_down,large_down,-3119.0,3824.3,-10.498845,12.872951,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00055,POLICY_CURRENT_NOTIFICATION,UP,20260330_130500,2026-03-30T13:05:00.155948Z,2026-03-30T22:05:00.155948+09:00,short,True,67859.4,183.062,reversal_risk,range,dominant_short_under_stress,1,large_down,large_down,large_down,-3399.1,4104.4,-18.568026,22.420819,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00056,POLICY_CURRENT_NOTIFICATION,UP,20260331_060500,2026-03-31T06:05:00.010831Z,2026-03-31T15:05:00.010831+09:00,short,True,67649.0,227.2409,reversal_risk,range,dominant_short_under_stress,1,large_down,large_down,large_down,-3188.7,3894.0,-14.032245,17.136,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00057,POLICY_CURRENT_NOTIFICATION,UP,20260331_090500,2026-03-31T09:05:00.199222Z,2026-03-31T18:05:00.199222+09:00,short,True,66746.1,229.9352,breakout,range,dominant_short_under_stress,1,large_down,large_down,large_down,-2285.8,2991.1,-9.941062,13.008448,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00058,POLICY_CURRENT_NOTIFICATION,UP,20260331_150500,2026-03-31T15:05:00.494575Z,2026-04-01T00:05:00.494575+09:00,short,True,66555.9,360.0722,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-2095.6,2800.9,-5.819944,7.778718,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00059,POLICY_CURRENT_NOTIFICATION,UP,20260401_060500,2026-04-01T06:05:00.390260Z,2026-04-01T15:05:00.390260+09:00,short,True,68418.3,234.7674,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-3958.0,4663.3,-16.85924,19.86349,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00060,POLICY_CURRENT_NOTIFICATION,UP,20260401_190500,2026-04-01T19:05:00.172926Z,2026-04-02T04:05:00.172926+09:00,short,True,68054.1,275.8672,range,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-3593.8,4299.1,-13.027283,15.583948,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00061,POLICY_CURRENT_NOTIFICATION,DOWN,20260401_210500,2026-04-01T21:05:00.223547Z,2026-04-02T06:05:00.223547+09:00,long,True,68159.0,232.122,reversal_risk,transition,dominant_long_under_stress,1,large_down,large_down,large_down,4404.0,-3698.7,18.972782,-15.934293,2026-07-06T22:15:00+00:00,138309.996,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00062,POLICY_CURRENT_NOTIFICATION,DOWN,20260402_010843,2026-04-02T01:08:43.003023Z,2026-04-02T10:08:43.003023+09:00,long,True,68565.2,204.9009,breakout,transition,dominant_long_under_stress,1,large_down,large_down,large_down,4810.2,-4104.9,23.475739,-20.033587,2026-07-06T22:15:00+00:00,138066.283,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00063,POLICY_CURRENT_NOTIFICATION,UP,20260402_080500,2026-04-02T08:05:00.417424Z,2026-04-02T17:05:00.417424+09:00,short,True,66887.8,206.0598,range,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-2427.5,3132.8,-11.780561,15.203354,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00064,POLICY_CURRENT_NOTIFICATION,UP,20260403_090500,2026-04-03T09:05:00.753544Z,2026-04-03T18:05:00.753544+09:00,short,True,66934.6,174.531,pullback,downtrend,dominant_short_under_stress,3,large_down,large_down,large_down,-2474.3,3179.6,-14.176851,18.217967,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00065,POLICY_CURRENT_NOTIFICATION,UP,20260403_130500,2026-04-03T13:05:00.120806Z,2026-04-03T22:05:00.120806+09:00,short,True,66690.4,181.3191,pullback,downtrend,dominant_short_under_stress,1,large_down,large_down,large_down,-2230.1,2935.4,-12.299311,16.189138,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00066,POLICY_CURRENT_NOTIFICATION,UP,20260404_110500,2026-04-04T11:05:00.400132Z,2026-04-04T20:05:00.400132+09:00,short,True,67138.2,71.502,breakout,transition,dominant_short_under_stress,1,large_down,large_down,large_down,-2677.9,3383.2,-37.452099,47.316159,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00067,POLICY_CURRENT_NOTIFICATION,UP,20260404_170500,2026-04-04T17:05:00.754032Z,2026-04-05T02:05:00.754032+09:00,short,True,67335.2,110.7394,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-2874.9,3580.2,-25.96095,32.329957,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00068,POLICY_CURRENT_NOTIFICATION,UP,20260405_100500,2026-04-05T10:05:00.439003Z,2026-04-05T19:05:00.439003+09:00,short,True,66996.1,87.131,range,range,dominant_short_under_stress,1,large_down,large_down,large_down,-2535.8,3241.1,-29.103304,37.198012,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-00069,POLICY_CURRENT_NOTIFICATION,DOWN,20260405_200500,2026-04-05T20:05:00.852889Z,2026-04-06T05:05:00.852889+09:00,long,True,67329.0,132.1438,range,transition,dominant_long_under_stress,1,large_down,large_down,large_down,3574.0,-2868.7,27.046294,-21.708926,2026-07-06T22:15:00+00:00,132609.986,caught_before_move,resolved
